frame,time,ROI,BVP,BPM
14,700.0,right nasolabial fold,0.32755278018976924,90.8203125
14,700.0,left temporal,-0.3893684975091996,52.734375
14,700.0,right temporal,-0.01790497488035717,108.3984375
14,700.0,left malar,0.029887263238601747,39.55078125
14,700.0,right malar,-0.015743909398504567,77.63671875
14,700.0,left lower cheek,0.022752594445232976,77.63671875
14,700.0,right lower cheek,0.005020484461796702,62.98828125
14,700.0,chin,-0.26541952698341165,123.046875
14,700.0,left marionette fold,0.1745245598094621,46.875
14,700.0,right marionette fold,0.009323958133119023,64.453125
15,750.0,lower medial forehead,-0.21385751474761444,152.34375
15,750.0,left lower lateral forehead,-0.19501316636860322,43.9453125
15,750.0,right lower lateral forehead,0.18334243865627775,60.05859375
15,750.0,glabella,-0.18110557948583933,52.734375
15,750.0,upper nasal dorsum,0.08338132617141154,55.6640625
15,750.0,lower nasal dorsum,0.24344360171324775,58.59375
15,750.0,soft triangle,0.13859823942015995,54.19921875
15,750.0,left ala,-0.30732791553409705,55.6640625
15,750.0,right ala,-0.5995050272581293,46.875
15,750.0,nasal tip,0.32806862688181454,61.5234375
15,750.0,left lower nasal sidewall,0.11212295116798018,175.78125
15,750.0,right lower nasal sidewall,0.08331475230039724,82.03125
15,750.0,left mid nasal sidewall,0.07185332742280899,76.171875
15,750.0,right mid nasal sidewall,0.32671859895720345,95.21484375
15,750.0,philtrum,0.6959536084062413,42.48046875
15,750.0,left upper lip,0.8751265961688406,41.015625
15,750.0,right upper lip,0.22739898793784466,153.80859375
15,750.0,left nasolabial fold,0.6659178559568237,41.015625
15,750.0,right nasolabial fold,0.3252641202489337,90.8203125
15,750.0,left temporal,-0.31055894679791796,52.734375
15,750.0,right temporal,-0.07690998980314667,108.3984375
15,750.0,left malar,-0.010540997944346979,39.55078125
15,750.0,right malar,-0.033641997300373996,77.63671875
15,750.0,left lower cheek,0.02506410202934628,77.63671875
15,750.0,right lower cheek,0.030329600035939146,62.98828125
15,750.0,chin,-0.3520966885271808,123.046875
15,750.0,left marionette fold,0.18538844983419375,46.875
15,750.0,right marionette fold,-0.06645252044167164,64.453125
16,800.0,lower medial forehead,-0.21424530427768745,152.34375
16,800.0,left lower lateral forehead,-0.21468060483561843,43.9453125
16,800.0,right lower lateral forehead,0.15155731051961768,60.05859375
16,800.0,glabella,-0.23380579585207711,52.734375
16,800.0,upper nasal dorsum,0.060067679861594996,55.6640625
16,800.0,lower nasal dorsum,0.2679942284801407,58.59375
16,800.0,soft triangle,-0.006312487322041838,54.19921875
16,800.0,left ala,-0.5032628566454034,55.6640625
16,800.0,right ala,-0.6421421389498242,46.875
16,800.0,nasal tip,0.21094231408365202,61.5234375
16,800.0,left lower nasal sidewall,-0.08008823007124045,175.78125
16,800.0,right lower nasal sidewall,0.09731393915400717,82.03125
16,800.0,left mid nasal sidewall,0.09206820842988143,76.171875
16,800.0,right mid nasal sidewall,0.36152943035684687,95.21484375
16,800.0,philtrum,0.7146396818435548,42.48046875
16,800.0,left upper lip,0.983549343029232,41.015625
16,800.0,right upper lip,0.431422578870542,153.80859375
16,800.0,left nasolabial fold,0.7536680571326487,41.015625
16,800.0,right nasolabial fold,0.30596693807199393,90.8203125
16,800.0,left temporal,-0.20311854237266377,52.734375
16,800.0,right temporal,-0.1275422236626774,108.3984375
16,800.0,left malar,-0.03320335170395297,39.55078125
16,800.0,right malar,-0.05609363631619671,77.63671875
16,800.0,left lower cheek,0.03725949686172413,77.63671875
16,800.0,right lower cheek,0.03414927058266009,62.98828125
16,800.0,chin,-0.4255329793745405,123.046875
16,800.0,left marionette fold,0.20735205271514187,46.875
16,800.0,right marionette fold,-0.14536270236003476,64.453125
17,850.0,lower medial forehead,-0.19462567320992158,152.34375
17,850.0,left lower lateral forehead,-0.23591067375959993,43.9453125
17,850.0,right lower lateral forehead,0.1158302542744882,60.05859375
17,850.0,glabella,-0.28966043155932236,52.734375
17,850.0,upper nasal dorsum,0.041792967565478595,55.6640625
17,850.0,lower nasal dorsum,0.2959593405514153,58.59375
17,850.0,soft triangle,-0.17943526009187308,54.19921875
17,850.0,left ala,-0.7089835166411081,55.6640625
17,850.0,right ala,-0.6757938274572678,46.875
17,850.0,nasal tip,0.05343833158871601,61.5234375
17,850.0,left lower nasal sidewall,-0.29513580351367164,175.78125
17,850.0,right lower nasal sidewall,0.08930325606819153,82.03125
17,850.0,left mid nasal sidewall,0.09924710295172752,76.171875
17,850.0,right mid nasal sidewall,0.3494120503691333,95.21484375
17,850.0,philtrum,0.7106504701133062,42.48046875
17,850.0,left upper lip,1.0831058289399813,41.015625
17,850.0,right upper lip,0.604780639170886,153.80859375
17,850.0,left nasolabial fold,0.8238549704485378,41.015625
17,850.0,right nasolabial fold,0.2670158847155067,90.8203125
17,850.0,left temporal,-0.08263823068493079,52.734375
17,850.0,right temporal,-0.16361278972358972,108.3984375
17,850.0,left malar,-0.04491584879497929,39.55078125
17,850.0,right malar,-0.07890980613780298,77.63671875
17,850.0,left lower cheek,0.04956864832949286,77.63671875
17,850.0,right lower cheek,0.012967359138456543,62.98828125
17,850.0,chin,-0.48051563430270067,123.046875
17,850.0,left marionette fold,0.2359812487610117,46.875
17,850.0,right marionette fold,-0.21812914280585183,64.453125
18,900.0,lower medial forehead,-0.15461632762847075,152.34375
18,900.0,left lower lateral forehead,-0.2514187583718715,43.9453125
18,900.0,right lower lateral forehead,0.081005887188403,60.05859375
18,900.0,glabella,-0.33978833808401987,52.734375
18,900.0,upper nasal dorsum,0.03256770887192882,55.6640625
18,900.0,lower nasal dorsum,0.32421286420797035,58.59375
18,900.0,soft triangle,-0.36829346399560764,54.19921875
18,900.0,left ala,-0.9085678292184886,55.6640625
18,900.0,right ala,-0.7027439940974751,46.875
18,900.0,nasal tip,-0.1308838449565221,61.5234375
18,900.0,left lower nasal sidewall,-0.5065090764238492,175.78125
18,900.0,right lower nasal sidewall,0.06063760725040583,82.03125
18,900.0,left mid nasal sidewall,0.09348481106595175,76.171875
18,900.0,right mid nasal sidewall,0.2946516814181052,95.21484375
18,900.0,philtrum,0.6815400621307071,42.48046875
18,900.0,left upper lip,1.1497123620427108,41.015625
18,900.0,right upper lip,0.7301519535033562,153.80859375
18,900.0,left nasolabial fold,0.8678788111110299,41.015625
18,900.0,right nasolabial fold,0.21114767305730417,90.8203125
18,900.0,left temporal,0.03438306603942038,52.734375
