frame,time,ROI,BVP,BPM
13,650.0,right mid nasal sidewall,0.12853050410920172,95.21484375
13,650.0,philtrum,0.6288316113090244,42.48046875
13,650.0,left upper lip,0.8427281667218404,41.015625
13,650.0,right upper lip,-0.18736307285292433,153.80859375
13,650.0,left nasolabial fold,0.4913838286387222,41.015625
13,650.0,right nasolabial fold,0.315419346994608,89.35546875
13,650.0,left temporal,-0.4277609711032899,52.734375
13,650.0,right temporal,0.043098512037704366,108.3984375
13,650.0,left malar,0.09395749533923285,39.55078125
13,650.0,right malar,-0.007194229781774172,77.63671875
13,650.0,left lower cheek,0.039411223362865795,79.1015625
13,650.0,right lower cheek,-0.03373238590803606,62.98828125
13,650.0,chin,-0.17337537893843408,123.046875
13,650.0,left marionette fold,0.1750317922555402,46.875
13,650.0,right marionette fold,0.0769673738867757,64.453125
14,700.0,lower medial forehead,-0.19652903767572208,152.34375
14,700.0,left lower lateral forehead,-0.18228992536013044,45.41015625
14,700.0,right lower lateral forehead,0.20948275000445057,60.05859375
14,700.0,glabella,-0.1392850091276971,52.734375
14,700.0,upper nasal dorsum,0.10586447399224133,55.6640625
14,700.0,lower nasal dorsum,0.22508859716727764,58.59375
14,700.0,soft triangle,0.24872741288260483,54.19921875
14,700.0,left ala,-0.13316630588317144,55.6640625
14,700.0,right ala,-0.5328301276864543,46.875
14,700.0,nasal tip,0.40144095551080833,61.5234375
14,700.0,left lower nasal sidewall,0.2717326752134527,175.78125
14,700.0,right lower nasal sidewall,0.053746389822795386,82.03125
14,700.0,left mid nasal sidewall,0.04291854723449564,76.171875
14,700.0,right mid nasal sidewall,0.24831162511574964,95.21484375
14,700.0,philtrum,0.6749482667545678,42.48046875
14,700.0,left upper lip,0.8926242154458905,41.015625
14,700.0,right upper lip,0.012861524513347006,153.80859375
14,700.0,left nasolabial fold,0.5809204268174551,41.015625
14,700.0,right nasolabial fold,0.32054274347536515,89.35546875
14,700.0,left temporal,-0.3887164189477692,52.734375
14,700.0,right temporal,-0.01706563895234696,108.3984375
14,700.0,left malar,0.029781732215142204,39.55078125
14,700.0,right malar,-0.016528666768727773,77.63671875
14,700.0,left lower cheek,0.020194969373517026,79.1015625
14,700.0,right lower cheek,0.005889780101723066,62.98828125
14,700.0,chin,-0.26627447234354223,123.046875
14,700.0,left marionette fold,0.1723791059255126,46.875
14,700.0,right marionette fold,0.012413824764470609,64.453125
15,750.0,lower medial forehead,-0.21256356307315108,152.34375
15,750.0,left lower lateral forehead,-0.1923810755310734,45.41015625
15,750.0,right lower lateral forehead,0.18499953481399173,60.05859375
15,750.0,glabella,-0.18091112742009388,52.734375
15,750.0,upper nasal dorsum,0.08342068750848769,55.6640625
15,750.0,lower nasal dorsum,0.24426501924285052,58.59375
15,750.0,soft triangle,0.14043458927356717,54.19921875
15,750.0,left ala,-0.30794960106625907,55.6640625
15,750.0,right ala,-0.5852778316255108,46.875
15,750.0,nasal tip,0.33294342668309235,61.5234375
15,750.0,left lower nasal sidewall,0.12381355720267695,175.78125
15,750.0,right lower nasal sidewall,0.08735899715324513,82.03125
15,750.0,left mid nasal sidewall,0.07264981966692932,76.171875
15,750.0,right mid nasal sidewall,0.3293907302322592,95.21484375
15,750.0,philtrum,0.7145757600735085,42.48046875
15,750.0,left upper lip,0.9944180970610005,41.015625
15,750.0,right upper lip,0.2254553570650582,153.80859375
15,750.0,left nasolabial fold,0.6772677110098919,41.015625
15,750.0,right nasolabial fold,0.3156802226673458,89.35546875
15,750.0,left temporal,-0.3088371947873174,52.734375
15,750.0,right temporal,-0.07641635724504345,108.3984375
15,750.0,left malar,-0.01081225057346319,39.55078125
15,750.0,right malar,-0.0343648710309743,77.63671875
15,750.0,left lower cheek,0.02144978527433568,79.1015625
15,750.0,right lower cheek,0.031120947613798813,62.98828125
15,750.0,chin,-0.35186817269703513,123.046875
15,750.0,left marionette fold,0.18251018596417637,46.875
15,750.0,right marionette fold,-0.0640528020648592,64.453125
16,800.0,lower medial forehead,-0.21303049180102265,152.34375
16,800.0,left lower lateral forehead,-0.21246908636686346,45.41015625
16,800.0,right lower lateral forehead,0.15258521971410455,60.05859375
16,800.0,glabella,-0.23360910259425413,52.734375
16,800.0,upper nasal dorsum,0.059970371668590955,55.6640625
16,800.0,lower nasal dorsum,0.26865717322682275,58.59375
16,800.0,soft triangle,-0.00433235104818957,54.19921875
16,800.0,left ala,-0.5051086789437399,55.6640625
16,800.0,right ala,-0.6256688709201537,46.875
16,800.0,nasal tip,0.21786705806209009,61.5234375
16,800.0,left lower nasal sidewall,-0.06779686788387379,175.78125
16,800.0,right lower nasal sidewall,0.10174648618577459,82.03125
